Data from HR2B7661_17-34-49-030.txt Node
Date: Mon Jan 30 17:34:49 CST 2023
User: spa576
Spectrometer: HR2B766
Scans to average: 1
Trigger mode: 4
Integration Time (sec): 3.000000E-1
Electric dark correction enabled: true
Boxcar width: 0
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 2048
>>>>>Begin Spectral Data<<<<<
344.843	-145.33
345.071	0.67
345.299	1.67
345.526	5.67
345.754	5.67
345.982	-0.33
346.21	1.67
346.438	10.67
346.666	10.67
346.894	11.67
347.121	6.67
347.349	12.67
347.577	10.67
347.805	7.67
348.033	23.67
348.261	5.67
348.489	16.67
348.716	13.67
348.944	9.67
349.172	11.67
349.4	11.67
349.628	8.67
349.856	7.67
350.083	5.67
350.311	6.67
350.539	10.67
350.767	5.67
350.995	7.67
351.223	9.67
351.45	7.67
351.678	8.67
351.906	15.67
352.134	21.67
352.362	13.67
352.589	9.67
352.817	6.67
353.045	8.67
353.273	9.67
353.501	7.67
353.728	11.67
353.956	13.67
354.184	12.67
354.412	11.67
354.639	10.67
354.867	9.67
355.095	15.67
355.323	9.67
355.55	11.67
355.778	7.67
356.006	6.67
356.234	10.67
356.462	9.67
356.689	13.67
356.917	8.67
357.145	21.67
357.373	12.67
357.6	6.67
357.828	8.67
358.056	8.67
358.283	4.67
358.511	8.67
358.739	11.67
358.967	9.67
359.194	13.67
359.422	11.67
359.65	19.67
359.878	7.67
360.105	8.67
360.333	12.67
360.561	98.67
360.788	8.67
361.016	17.67
361.244	11.67
361.471	10.67
361.699	15.67
361.927	16.67
362.155	15.67
362.382	11.67
362.61	13.67
362.838	9.67
363.065	11.67
363.293	9.67
363.521	11.67
363.748	12.67
363.976	5.67
364.204	8.67
364.431	11.67
364.659	106.67
364.887	11.67
365.114	13.67
365.342	15.67
365.569	14.67
365.797	10.67
366.025	18.67
366.252	12.67
366.48	11.67
366.708	23.67
366.935	11.67
367.163	18.67
367.391	13.67
367.618	8.67
367.846	25.67
368.073	11.67
368.301	7.67
368.529	12.67
368.756	10.67
368.984	12.67
369.211	19.67
369.439	11.67
369.667	12.67
369.894	9.67
370.122	13.67
370.349	12.67
370.577	13.67
370.805	13.67
371.032	9.67
371.26	8.67
371.487	15.67
371.715	14.67
371.942	10.67
372.17	12.67
372.398	8.67
372.625	15.67
372.853	13.67
373.08	9.67
373.308	8.67
373.535	10.67
373.763	11.67
373.99	13.67
374.218	12.67
374.445	13.67
374.673	10.67
374.901	13.67
375.128	13.67
375.356	15.67
375.583	16.67
375.811	44.67
376.038	15.67
376.266	15.67
376.493	8.67
376.721	12.67
376.948	11.67
377.176	14.67
377.403	13.67
377.631	11.67
377.858	13.67
378.086	15.67
378.313	18.67
378.541	13.67
378.768	20.67
378.996	21.67
379.223	17.67
379.45	14.67
379.678	13.67
379.905	7.67
380.133	7.67
380.36	12.67
380.588	13.67
380.815	17.67
381.043	13.67
381.27	11.67
381.498	17.67
381.725	10.67
381.952	11.67
382.18	11.67
382.407	13.67
382.635	8.67
382.862	9.67
383.09	13.67
383.317	12.67
383.544	14.67
383.772	9.67
383.999	11.67
384.227	14.67
384.454	22.67
384.681	11.67
384.909	7.67
385.136	16.67
385.364	14.67
385.591	21.67
385.818	14.67
386.046	15.67
386.273	23.67
386.5	13.67
386.728	6.67
386.955	11.67
387.183	17.67
387.41	14.67
387.637	13.67
387.865	8.67
388.092	10.67
388.319	13.67
388.547	15.67
388.774	16.67
389.001	8.67
389.229	15.67
389.456	13.67
389.683	23.67
389.911	16.67
390.138	16.67
390.365	13.67
390.593	12.67
390.82	9.67
391.047	11.67
391.275	9.67
391.502	11.67
391.729	11.67
391.956	8.67
392.184	7.67
392.411	10.67
392.638	16.67
392.866	11.67
393.093	29.67
393.32	13.67
393.547	11.67
393.775	14.67
394.002	13.67
394.229	22.67
394.456	11.67
394.684	11.67
394.911	13.67
395.138	12.67
395.365	11.67
395.593	17.67
395.82	12.67
396.047	11.67
396.274	13.67
396.502	21.67
396.729	15.67
396.956	14.67
397.183	15.67
397.41	15.67
397.638	9.67
397.865	15.67
398.092	9.67
398.319	11.67
398.547	10.67
398.774	19.67
399.001	19.67
399.228	11.67
399.455	19.67
399.682	10.67
399.91	11.67
400.137	17.67
400.364	7.67
400.591	12.67
400.818	9.67
401.045	14.67
401.273	11.67
401.5	9.67
401.727	11.67
401.954	13.67
402.181	14.67
402.408	12.67
402.635	15.67
402.863	13.67
403.09	16.67
403.317	11.67
403.544	11.67
403.771	13.67
403.998	15.67
404.225	13.67
404.452	14.67
404.68	17.67
404.907	12.67
405.134	14.67
405.361	13.67
405.588	15.67
405.815	8.67
406.042	11.67
406.269	19.67
406.496	11.67
406.723	15.67
406.95	13.67
407.177	10.67
407.405	16.67
407.632	14.67
407.859	10.67
408.086	15.67
408.313	10.67
408.54	11.67
408.767	11.67
408.994	12.67
409.221	14.67
409.448	5.67
409.675	19.67
409.902	8.67
410.129	14.67
410.356	15.67
410.583	10.67
410.81	16.67
411.037	11.67
411.264	16.67
411.491	13.67
411.718	12.67
411.945	12.67
412.172	17.67
412.399	15.67
412.626	15.67
412.853	14.67
413.08	11.67
413.307	12.67
413.534	12.67
413.761	11.67
413.988	15.67
414.215	13.67
414.442	13.67
414.669	12.67
414.896	11.67
415.122	13.67
415.349	12.67
415.576	14.67
415.803	13.67
416.03	15.67
416.257	13.67
416.484	14.67
416.711	10.67
416.938	17.67
417.165	11.67
417.392	9.67
417.619	9.67
417.845	10.67
418.072	15.67
418.299	14.67
418.526	15.67
418.753	14.67
418.98	13.67
419.207	12.67
419.434	11.67
419.66	11.67
419.887	13.67
420.114	10.67
420.341	22.67
420.568	15.67
420.795	10.67
421.021	10.67
421.248	15.67
421.475	16.67
421.702	9.67
421.929	11.67
422.156	9.67
422.382	11.67
422.609	11.67
422.836	10.67
423.063	11.67
423.29	15.67
423.516	15.67
423.743	9.67
423.97	15.67
424.197	7.67
424.424	9.67
424.65	11.67
424.877	13.67
425.104	17.67
425.331	14.67
425.557	15.67
425.784	11.67
426.011	14.67
426.238	20.67
426.464	12.67
426.691	23.67
426.918	13.67
427.145	10.67
427.371	19.67
427.598	109.67
427.825	17.67
428.052	9.67
428.278	15.67
428.505	14.67
428.732	13.67
428.958	11.67
429.185	15.67
429.412	14.67
429.638	15.67
429.865	10.67
430.092	16.67
430.319	11.67
430.545	12.67
430.772	13.67
430.999	14.67
431.225	6.67
431.452	11.67
431.679	15.67
431.905	11.67
432.132	15.67
432.358	10.67
432.585	8.67
432.812	12.67
433.038	7.67
433.265	12.67
433.492	12.67
433.718	12.67
433.945	11.67
434.171	26.67
434.398	12.67
434.625	9.67
434.851	11.67
435.078	7.67
435.304	11.67
435.531	12.67
435.758	12.67
435.984	10.67
436.211	12.67
436.437	15.67
436.664	16.67
436.89	14.67
437.117	137.67
437.344	13.67
437.57	13.67
437.797	16.67
438.023	26.67
438.25	14.67
438.476	12.67
438.703	16.67
438.929	14.67
439.156	13.67
439.382	11.67
439.609	15.67
439.835	13.67
440.062	11.67
440.288	21.67
440.515	11.67
440.741	13.67
440.968	11.67
441.194	13.67
441.421	15.67
441.647	15.67
441.874	15.67
442.1	12.67
442.327	11.67
442.553	11.67
442.78	16.67
443.006	14.67
443.232	13.67
443.459	10.67
443.685	13.67
443.912	13.67
444.138	21.67
444.365	11.67
444.591	9.67
444.817	13.67
445.044	16.67
445.27	11.67
445.497	12.67
445.723	11.67
445.949	15.67
446.176	12.67
446.402	24.67
446.629	12.67
446.855	16.67
447.081	16.67
447.308	15.67
447.534	17.67
447.76	15.67
447.987	15.67
448.213	10.67
448.439	11.67
448.666	15.67
448.892	15.67
449.118	14.67
449.345	14.67
449.571	17.67
449.797	12.67
450.024	11.67
450.25	16.67
450.476	17.67
450.703	15.67
450.929	58.67
451.155	18.67
451.382	18.67
451.608	21.67
451.834	11.67
452.06	17.67
452.287	8.67
452.513	7.67
452.739	15.67
452.965	21.67
453.192	13.67
453.418	10.67
453.644	13.67
453.87	14.67
454.097	12.67
454.323	10.67
454.549	22.67
454.775	15.67
455.002	11.67
455.228	13.67
455.454	11.67
455.68	16.67
455.906	14.67
456.133	14.67
456.359	17.67
456.585	13.67
456.811	14.67
457.037	23.67
457.263	13.67
457.49	16.67
457.716	15.67
457.942	11.67
458.168	11.67
458.394	12.67
458.62	11.67
458.847	12.67
459.073	14.67
459.299	11.67
459.525	11.67
459.751	18.67
459.977	13.67
460.203	9.67
460.429	13.67
460.656	13.67
460.882	11.67
461.108	21.67
461.334	13.67
461.56	13.67
461.786	17.67
462.012	15.67
462.238	19.67
462.464	9.67
462.69	15.67
462.916	21.67
463.142	19.67
463.368	13.67
463.594	11.67
463.82	13.67
464.047	24.67
464.273	15.67
464.499	20.67
464.725	16.67
464.951	13.67
465.177	13.67
465.403	18.67
465.629	15.67
465.855	21.67
466.081	30.67
466.307	18.67
466.533	11.67
466.759	17.67
466.985	15.67
467.211	17.67
467.436	13.67
467.662	14.67
467.888	20.67
468.114	13.67
468.34	17.67
468.566	18.67
468.792	30.67
469.018	18.67
469.244	15.67
469.47	19.67
469.696	21.67
469.922	16.67
470.148	19.67
470.374	17.67
470.599	21.67
