Data from HR2B7661_17-32-30-290.txt Node
Date: Mon Jan 30 17:32:30 CST 2023
User: spa576
Spectrometer: HR2B766
Scans to average: 1
Trigger mode: 4
Integration Time (sec): 4.000000E-1
Electric dark correction enabled: true
Boxcar width: 0
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 2048
>>>>>Begin Spectral Data<<<<<
344.843	-145.5
345.071	-0.5
345.299	-0.5
345.526	-2.5
345.754	2.5
345.982	1.5
346.21	6.5
346.438	11.5
346.666	11.5
346.894	6.5
347.121	5.5
347.349	8.5
347.577	14.5
347.805	3.5
348.033	30.5
348.261	9.5
348.489	21.5
348.716	15.5
348.944	11.5
349.172	10.5
349.4	11.5
349.628	13.5
349.856	13.5
350.083	12.5
350.311	12.5
350.539	6.5
350.767	10.5
350.995	17.5
351.223	12.5
351.45	8.5
351.678	13.5
351.906	13.5
352.134	18.5
352.362	8.5
352.589	6.5
352.817	11.5
353.045	14.5
353.273	11.5
353.501	12.5
353.728	49.5
353.956	14.5
354.184	12.5
354.412	14.5
354.639	13.5
354.867	11.5
355.095	17.5
355.323	7.5
355.55	10.5
355.778	11.5
356.006	11.5
356.234	13.5
356.462	10.5
356.689	13.5
356.917	11.5
357.145	26.5
357.373	9.5
357.6	7.5
357.828	11.5
358.056	10.5
358.283	9.5
358.511	8.5
358.739	8.5
358.967	16.5
359.194	13.5
359.422	10.5
359.65	17.5
359.878	15.5
360.105	8.5
360.333	10.5
360.561	135.5
360.788	13.5
361.016	21.5
361.244	15.5
361.471	13.5
361.699	14.5
361.927	12.5
362.155	11.5
362.382	11.5
362.61	11.5
362.838	14.5
363.065	10.5
363.293	9.5
363.521	8.5
363.748	13.5
363.976	10.5
364.204	11.5
364.431	9.5
364.659	33.5
364.887	14.5
365.114	8.5
365.342	12.5
365.569	14.5
365.797	15.5
366.025	20.5
366.252	13.5
366.48	10.5
366.708	25.5
366.935	14.5
367.163	22.5
367.391	12.5
367.618	13.5
367.846	36.5
368.073	11.5
368.301	9.5
368.529	15.5
368.756	13.5
368.984	10.5
369.211	29.5
369.439	9.5
369.667	15.5
369.894	13.5
370.122	14.5
370.349	15.5
370.577	13.5
370.805	11.5
371.032	11.5
371.26	10.5
371.487	13.5
371.715	17.5
371.942	10.5
372.17	12.5
372.398	12.5
372.625	14.5
372.853	10.5
373.08	11.5
373.308	14.5
373.535	14.5
373.763	14.5
373.99	10.5
374.218	22.5
374.445	15.5
374.673	12.5
374.901	13.5
375.128	15.5
375.356	10.5
375.583	16.5
375.811	108.5
376.038	12.5
376.266	12.5
376.493	15.5
376.721	17.5
376.948	19.5
377.176	16.5
377.403	14.5
377.631	10.5
377.858	15.5
378.086	10.5
378.313	21.5
378.541	13.5
378.768	15.5
378.996	18.5
379.223	18.5
379.45	13.5
379.678	17.5
379.905	13.5
380.133	13.5
380.36	14.5
380.588	14.5
380.815	16.5
381.043	13.5
381.27	10.5
381.498	14.5
381.725	11.5
381.952	10.5
382.18	10.5
382.407	15.5
382.635	16.5
382.862	14.5
383.09	14.5
383.317	14.5
383.544	14.5
383.772	12.5
383.999	13.5
384.227	9.5
384.454	31.5
384.681	13.5
384.909	12.5
385.136	13.5
385.364	16.5
385.591	23.5
385.818	10.5
386.046	12.5
386.273	30.5
386.5	14.5
386.728	11.5
386.955	12.5
387.183	11.5
387.41	17.5
387.637	12.5
387.865	10.5
388.092	14.5
388.319	6.5
388.547	17.5
388.774	13.5
389.001	13.5
389.229	11.5
389.456	16.5
389.683	25.5
389.911	14.5
390.138	15.5
390.365	11.5
390.593	16.5
390.82	14.5
391.047	13.5
391.275	14.5
391.502	11.5
391.729	14.5
391.956	11.5
392.184	10.5
392.411	13.5
392.638	15.5
392.866	11.5
393.093	36.5
393.32	11.5
393.547	16.5
393.775	12.5
394.002	13.5
394.229	19.5
394.456	15.5
394.684	12.5
394.911	14.5
395.138	12.5
395.365	9.5
395.593	16.5
395.82	13.5
396.047	14.5
396.274	15.5
396.502	20.5
396.729	18.5
396.956	11.5
397.183	12.5
397.41	19.5
397.638	15.5
397.865	16.5
398.092	7.5
398.319	14.5
398.547	13.5
398.774	22.5
399.001	19.5
399.228	17.5
399.455	15.5
399.682	11.5
399.91	7.5
400.137	11.5
400.364	15.5
400.591	17.5
400.818	12.5
401.045	12.5
401.273	16.5
401.5	15.5
401.727	15.5
401.954	11.5
402.181	15.5
402.408	18.5
402.635	16.5
402.863	12.5
403.09	9.5
403.317	9.5
403.544	13.5
403.771	14.5
403.998	15.5
404.225	9.5
404.452	10.5
404.68	16.5
404.907	14.5
405.134	9.5
405.361	16.5
405.588	16.5
405.815	13.5
406.042	15.5
406.269	21.5
406.496	16.5
406.723	15.5
406.95	12.5
407.177	18.5
407.405	12.5
407.632	16.5
407.859	12.5
408.086	16.5
408.313	15.5
408.54	12.5
408.767	13.5
408.994	10.5
409.221	17.5
409.448	11.5
409.675	20.5
409.902	15.5
410.129	13.5
410.356	10.5
410.583	13.5
410.81	15.5
411.037	15.5
411.264	19.5
411.491	14.5
411.718	11.5
411.945	13.5
412.172	15.5
412.399	15.5
412.626	14.5
412.853	12.5
413.08	16.5
413.307	13.5
413.534	16.5
413.761	18.5
413.988	9.5
414.215	12.5
414.442	10.5
414.669	15.5
414.896	15.5
415.122	12.5
415.349	16.5
415.576	15.5
415.803	13.5
416.03	7.5
416.257	10.5
416.484	10.5
416.711	15.5
416.938	23.5
417.165	11.5
417.392	16.5
417.619	10.5
417.845	13.5
418.072	17.5
418.299	15.5
418.526	17.5
418.753	11.5
418.98	11.5
419.207	18.5
419.434	11.5
419.66	14.5
419.887	13.5
420.114	19.5
420.341	26.5
420.568	14.5
420.795	10.5
421.021	8.5
421.248	14.5
421.475	22.5
421.702	17.5
421.929	19.5
422.156	12.5
422.382	9.5
422.609	11.5
422.836	14.5
423.063	12.5
423.29	19.5
423.516	18.5
423.743	14.5
423.97	12.5
424.197	12.5
424.424	12.5
424.65	13.5
424.877	14.5
425.104	15.5
425.331	14.5
425.557	17.5
425.784	15.5
426.011	14.5
426.238	27.5
426.464	14.5
426.691	28.5
426.918	13.5
427.145	16.5
427.371	24.5
427.598	134.5
427.825	17.5
428.052	14.5
428.278	16.5
428.505	14.5
428.732	13.5
428.958	18.5
429.185	21.5
429.412	16.5
429.638	17.5
429.865	14.5
430.092	11.5
430.319	12.5
430.545	16.5
430.772	15.5
430.999	14.5
431.225	17.5
431.452	15.5
431.679	20.5
431.905	13.5
432.132	13.5
432.358	13.5
432.585	11.5
432.812	16.5
433.038	14.5
433.265	18.5
433.492	8.5
433.718	10.5
433.945	17.5
434.171	30.5
434.398	12.5
434.625	18.5
434.851	18.5
435.078	17.5
435.304	14.5
435.531	15.5
435.758	19.5
435.984	13.5
436.211	13.5
436.437	21.5
436.664	14.5
436.89	12.5
437.117	167.5
437.344	15.5
437.57	12.5
437.797	13.5
438.023	30.5
438.25	17.5
438.476	16.5
438.703	19.5
438.929	21.5
439.156	18.5
439.382	9.5
439.609	11.5
439.835	14.5
440.062	11.5
440.288	19.5
440.515	18.5
440.741	16.5
440.968	17.5
441.194	16.5
441.421	14.5
441.647	12.5
441.874	17.5
442.1	17.5
442.327	11.5
442.553	16.5
442.78	13.5
443.006	19.5
443.232	11.5
443.459	19.5
443.685	12.5
443.912	7.5
444.138	17.5
444.365	11.5
444.591	8.5
444.817	19.5
445.044	19.5
445.27	17.5
445.497	12.5
445.723	13.5
445.949	15.5
446.176	14.5
446.402	26.5
446.629	10.5
446.855	17.5
447.081	15.5
447.308	13.5
447.534	19.5
447.76	16.5
447.987	12.5
448.213	18.5
448.439	18.5
448.666	17.5
448.892	14.5
449.118	15.5
449.345	16.5
449.571	13.5
449.797	14.5
450.024	13.5
450.25	15.5
450.476	19.5
450.703	11.5
450.929	74.5
451.155	17.5
451.382	18.5
451.608	20.5
451.834	13.5
452.06	15.5
452.287	17.5
