Data from HR2B7661_17-11-35-453.txt Node
Date: Mon Jan 30 17:11:35 CST 2023
User: spa576
Spectrometer: HR2B766
Scans to average: 1
Trigger mode: 4
Integration Time (sec): 5.000000E0
Electric dark correction enabled: true
Boxcar width: 0
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 2048
>>>>>Begin Spectral Data<<<<<
344.843	-191.89
345.071	-42.89
345.299	-40.89
345.526	-39.89
345.754	-32.89
345.982	-32.89
346.21	-34.89
346.438	86.11
346.666	38.11
346.894	-21.89
347.121	-19.89
347.349	-18.89
347.577	27.11
347.805	-17.89
348.033	209.11
348.261	-21.89
348.489	147.11
348.716	9.11
348.944	4.11
349.172	-25.89
349.4	-14.89
349.628	-8.89
349.856	1.11
350.083	-5.89
350.311	-4.89
350.539	-18.89
350.767	-20.89
350.995	18.11
351.223	15.11
351.45	17.11
351.678	22.11
351.906	13.11
352.134	99.11
352.362	-5.89
352.589	-1.89
352.817	-3.89
353.045	13.11
353.273	19.11
353.501	23.11
353.728	566.11
353.956	53.11
354.184	57.11
354.412	19.11
354.639	2.11
354.867	17.11
355.095	36.11
355.323	15.11
355.55	-7.89
355.778	-3.89
356.006	-2.89
356.234	38.11
356.462	2.11
356.689	36.11
356.917	-0.89
357.145	192.11
357.373	5.11
357.6	-3.89
357.828	20.11
358.056	-1.89
358.283	5.11
358.511	15.11
358.739	-0.89
358.967	32.11
359.194	15.11
359.422	23.11
359.65	101.11
359.878	18.11
360.105	-4.89
360.333	0.11
360.561	1700.11
360.788	-24.89
361.016	92.11
361.244	11.11
361.471	-3.89
361.699	67.11
361.927	-1.89
362.155	36.11
362.382	-3.89
362.61	17.11
362.838	18.11
363.065	15.11
363.293	23.11
363.521	-1.89
363.748	-0.89
363.976	-2.89
364.204	-4.89
364.431	-5.89
364.659	1681.11
364.887	-23.89
365.114	-1.89
365.342	15.11
365.569	2.11
365.797	5.11
366.025	125.11
366.252	2.11
366.48	-4.89
366.708	111.11
366.935	6.11
367.163	158.11
367.391	2.11
367.618	17.11
367.846	271.11
368.073	11.11
368.301	7.11
368.529	39.11
368.756	2.11
368.984	5.11
