Data from HR2B7661_17-18-30-939.txt Node
Date: Mon Jan 30 17:18:30 CST 2023
User: spa576
Spectrometer: HR2B766
Scans to average: 1
Trigger mode: 4
Integration Time (sec): 3.000000E0
Electric dark correction enabled: true
Boxcar width: 0
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 2048
>>>>>Begin Spectral Data<<<<<
344.843	-171.28
345.071	-19.28
345.299	-22.28
345.526	-21.28
345.754	-18.28
345.982	-19.28
346.21	-19.28
346.438	57.72
346.666	28.72
346.894	-10.28
347.121	-10.28
347.349	-9.28
347.577	17.72
347.805	-8.28
348.033	127.72
348.261	-2.28
348.489	91.72
348.716	7.72
348.944	2.72
349.172	-9.28
349.4	-9.28
349.628	1.72
349.856	6.72
350.083	1.72
350.311	8.72
350.539	-6.28
350.767	-1.28
350.995	16.72
351.223	13.72
351.45	9.72
351.678	17.72
351.906	8.72
352.134	70.72
352.362	-0.28
352.589	3.72
352.817	1.72
353.045	14.72
353.273	12.72
353.501	17.72
353.728	339.72
353.956	33.72
354.184	36.72
354.412	13.72
354.639	5.72
354.867	15.72
355.095	27.72
355.323	10.72
355.55	-1.28
355.778	1.72
356.006	-0.28
356.234	27.72
356.462	2.72
356.689	28.72
356.917	1.72
357.145	130.72
357.373	10.72
357.6	2.72
357.828	16.72
358.056	2.72
358.283	5.72
358.511	11.72
358.739	-2.28
358.967	29.72
359.194	14.72
359.422	14.72
359.65	71.72
359.878	18.72
360.105	0.72
360.333	6.72
360.561	674.72
360.788	6.72
361.016	60.72
361.244	10.72
361.471	3.72
361.699	43.72
361.927	2.72
362.155	25.72
362.382	1.72
362.61	14.72
362.838	17.72
363.065	12.72
363.293	15.72
363.521	0.72
363.748	1.72
363.976	3.72
364.204	2.72
364.431	1.72
364.659	224.72
364.887	9.72
365.114	6.72
365.342	10.72
365.569	10.72
365.797	4.72
366.025	80.72
366.252	9.72
366.48	0.72
366.708	68.72
366.935	6.72
367.163	103.72
367.391	2.72
367.618	17.72
367.846	173.72
368.073	11.72
368.301	7.72
368.529	25.72
368.756	7.72
368.984	8.72
369.211	121.72
369.439	4.72
369.667	11.72
369.894	12.72
370.122	14.72
370.349	19.72
370.577	29.72
370.805	-2.28
371.032	4.72
371.26	6.72
371.487	29.72
371.715	22.72
371.942	5.72
372.17	9.72
372.398	4.72
372.625	14.72
372.853	5.72
373.08	10.72
373.308	7.72
373.535	12.72
373.763	8.72
373.99	14.72
374.218	48.72
374.445	20.72
374.673	14.72
